Farmer_ID,First Name,Last Name,Phone Number,Age,Gender,State of Residence,Education_Level,Years_in_Farming,Has_Bank_Account,Bank Account,Bank Name,Digital_Literacy_Level,Cooperative_Member,Agribusiness_Training
FARMER_2567,Amina,Adeyemi,08145275118,30,Male,Bayelsa,Secondary,12,True,9694666399,Wema Bank,Medium,False,True
FARMER_2568,Aishat,Nwachukwu,08140530099,22,Male,Kano,Tertiary,4,True,3657545016,Stanbic IBTC,Low,True,True
FARMER_2569,Kemi,Obi,07064632164,21,Female,Taraba,Primary,6,True,1731726676,Access Bank,Low,True,True
FARMER_2570,Chinedu,Onwudiwe,08164412773,31,Male,Zamfara,Secondary,7,False,,,High,False,False
FARMER_2571,Uchenna,Onwudiwe,08035212086,25,Male,Nasarawa,None,9,False,,,High,True,False
FARMER_2572,Tunde,Umeh,07016281409,26,Male,Edo,None,1,False,,,Medium,True,True
FARMER_2573,Ijeoma,Umeh,09072041203,20,Female,Osun,Tertiary,11,False,,,Medium,False,False
FARMER_2574,Musa,Nwosu,09121744633,22,Female,Ogun,Tertiary,10,True,1916369324,Sterling Bank,Medium,True,False
FARMER_2575,Ifeanyi,Ibrahim,08178746761,35,Male,Niger,Tertiary,4,False,,,High,True,True
FARMER_2576,Halima,Ibe,08138884815,18,Male,Kaduna,Secondary,6,True,9844124239,Access Bank,Low,True,False
FARMER_2577,Musa,Onwudiwe,08069846121,25,Male,Bauchi,None,10,True,9531506860,FCMB,Medium,False,False
FARMER_2578,Emeka,Nwachukwu,08022237042,34,Male,Bauchi,Primary,7,False,,,High,False,True
FARMER_2579,Tunde,Mohammed,08114318547,34,Male,Niger,Secondary,7,True,8263700270,First Bank,High,True,False
FARMER_2580,Nneka,Danjuma,08031873281,28,Male,Ogun,Tertiary,8,False,,,Low,True,True
FARMER_2581,Uchenna,Adeyemi,08132414700,19,Female,Nasarawa,None,14,True,1075842745,Polaris Bank,Low,True,False
FARMER_2582,Femi,Adebayo,08035286372,23,Female,Niger,Tertiary,10,False,,,High,True,False
FARMER_2583,Nneka,Obi,08143235075,31,Male,Katsina,Primary,8,True,7983933155,Ecobank,Low,True,True
FARMER_2584,Funke,Nwachukwu,07014060464,20,Female,Abia,Primary,8,True,8374395563,Stanbic IBTC,Low,True,True
FARMER_2585,Ijeoma,Onwudiwe,09032495243,29,Male,Ogun,None,8,True,4201342824,Stanbic IBTC,High,True,False
FARMER_2586,Ibrahim,Ibrahim,09150789348,21,Male,FCT,Secondary,12,False,,,Medium,True,True
FARMER_2587,Sola,Ibrahim,09091874997,29,Female,Imo,Primary,8,True,3569242163,Fidelity Bank,Medium,True,True
FARMER_2588,Femi,Adedoyin,09056803560,30,Female,Nasarawa,Primary,6,True,6374496855,Polaris Bank,High,False,True
FARMER_2589,Chijioke,Ogbonna,08161465173,19,Male,Kano,Primary,9,True,1548635159,Polaris Bank,Medium,False,False
FARMER_2590,Ibrahim,Eze,08136683224,19,Male,Lagos,Primary,3,True,1862668870,Access Bank,High,False,False
FARMER_2591,Emeka,Eze,08180822245,32,Female,Ekiti,Tertiary,6,True,8736491026,Access Bank,High,False,True
FARMER_2592,Halima,Onwudiwe,07080442847,34,Female,Rivers,Tertiary,5,True,8564924749,UBA,Low,True,False
FARMER_2593,Ngozi,Danjuma,09065174845,24,Male,Lagos,Secondary,8,False,,,Medium,False,True
FARMER_2594,Tunde,Balogun,09017674642,31,Male,Borno,None,4,True,9346557437,FCMB,High,True,False
FARMER_2595,Oluchi,Yusuf,08156804243,29,Male,Bauchi,None,4,True,9683936517,Ecobank,Medium,False,False
FARMER_2596,Ibrahim,Danjuma,08026685437,34,Female,Bayelsa,None,13,True,6106876036,First Bank,Medium,False,True
FARMER_2597,Ayoola,Ibrahim,08077688651,31,Male,Kogi,Primary,10,True,9038216773,Fidelity Bank,Medium,False,True
FARMER_2598,Emeka,Obi,09066065775,23,Female,Osun,Tertiary,11,True,6594538015,UBA,High,False,True
FARMER_2599,Tunde,Okeke,08096442874,23,Male,Enugu,Tertiary,10,False,,,Low,False,True
FARMER_2600,Adaobi,Obi,08025980185,35,Female,Kogi,Secondary,13,True,0542762531,UBA,Medium,False,False
FARMER_2601,Zainab,Nwachukwu,09168098945,22,Female,Ebonyi,None,5,True,7937286072,Fidelity Bank,High,True,True
FARMER_2602,Ijeoma,Ibrahim,08177977207,23,Female,Oyo,Tertiary,11,True,8013162217,Sterling Bank,Medium,False,False
FARMER_2603,Ayoola,Mohammed,08035832420,19,Female,Bayelsa,Secondary,13,True,1824024691,FCMB,Low,True,False
FARMER_2604,Kemi,Eze,09029079396,25,Male,Ebonyi,None,13,True,0906422224,First Bank,Medium,False,False
FARMER_2605,Femi,Abubakar,08061359495,32,Female,Ekiti,Primary,6,True,6979273041,Wema Bank,High,True,True
FARMER_2606,Segun,Eze,08106840261,32,Female,Edo,Tertiary,11,False,,,Medium,True,False
FARMER_2607,Tunde,Olatunji,09012972786,28,Female,Adamawa,Tertiary,4,True,5901137069,UBA,Medium,False,False
FARMER_2608,Amina,Umeh,08104545933,18,Male,Taraba,None,2,True,9801135077,GTBank,Medium,True,False
FARMER_2609,Amina,Nwosu,09016636579,35,Male,Yobe,Primary,12,True,5108172248,GTBank,Low,False,False
FARMER_2610,Tunde,Ayodele,08161627969,29,Male,Imo,Primary,12,True,0373827899,Sterling Bank,Medium,True,True
FARMER_2611,Halima,Nwachukwu,09160097105,29,Male,Ogun,Tertiary,14,False,,,High,False,True
FARMER_2612,Ayoola,Okafor,07064240060,28,Male,Ogun,None,2,True,0269136104,Wema Bank,Medium,False,False
FARMER_2613,Ijeoma,Ogbonna,08104456418,25,Male,Kebbi,Secondary,12,False,,,Medium,False,False
FARMER_2614,Halima,Ayodele,09128839601,24,Female,Benue,Tertiary,3,True,3599239455,Zenith Bank,Medium,True,False
FARMER_2615,Ibrahim,Adebayo,09166991660,19,Female,FCT,Primary,2,True,5122545350,Fidelity Bank,Low,True,True
FARMER_2616,Aishat,Danjuma,08175451588,28,Female,Plateau,Secondary,1,True,7498890671,Polaris Bank,High,False,False
FARMER_2617,Amina,Adeyemi,08027415582,27,Male,Ebonyi,None,14,True,3523490433,Polaris Bank,Medium,True,True
FARMER_2618,Aishat,Onwudiwe,09064689468,20,Female,Kwara,Primary,8,True,8335690353,Sterling Bank,High,True,True
FARMER_2619,Nneka,Onwudiwe,09012356129,27,Female,Akwa Ibom,Secondary,12,True,4771220202,Zenith Bank,High,False,True
FARMER_2620,Chinedu,Abubakar,09138007891,35,Male,Osun,Tertiary,5,True,5888487273,Zenith Bank,Low,True,True
FARMER_2621,Ifeanyi,Alabi,08026340099,31,Female,Bayelsa,Primary,10,True,7703789131,First Bank,High,True,True
FARMER_2622,Ayoola,Umeh,09093052489,35,Male,Adamawa,None,1,True,2569727123,First Bank,Medium,True,False
FARMER_2623,Chinedu,Ayodele,08162370923,25,Female,Enugu,Primary,13,True,1712021700,First Bank,Low,True,False
FARMER_2624,Ayoola,Ayodele,07038833272,27,Male,Jigawa,Tertiary,9,False,,,Low,False,False
FARMER_2625,Adaobi,Onwudiwe,08146877202,30,Male,Oyo,None,8,True,4916163685,FCMB,High,True,False
FARMER_2626,Nneka,Umeh,08098285137,25,Male,Ekiti,Tertiary,4,False,,,Low,False,True
FARMER_2627,Ayoola,Danjuma,09089239411,21,Female,Nasarawa,Secondary,8,True,9376919912,FCMB,High,True,False
FARMER_2628,Ijeoma,Adeyemi,07032044794,21,Female,Edo,Primary,13,True,6277285988,Union Bank,High,True,False
FARMER_2629,Tunde,Okonkwo,08101554989,22,Male,Jigawa,Tertiary,12,True,5339016002,Keystone Bank,Low,True,False
FARMER_2630,Tunde,Okonkwo,07037915195,18,Male,Cross River,Secondary,13,True,2041194810,FCMB,Medium,True,False
FARMER_2631,Kemi,Ojo,07030404951,34,Female,Katsina,None,10,True,9745286578,UBA,High,False,True
FARMER_2632,Emeka,Onwudiwe,08113999619,19,Female,Kwara,None,7,True,5761504519,Stanbic IBTC,Low,False,True
FARMER_2633,Aishat,Umeh,09022778357,25,Male,Sokoto,Secondary,11,True,8170591139,Ecobank,Low,True,True
FARMER_2634,Ngozi,Adedoyin,09086370121,24,Female,Borno,Secondary,11,True,1678298869,GTBank,High,False,False
FARMER_2635,Segun,Obi,09189888025,32,Female,Rivers,None,7,False,,,High,True,True
FARMER_2636,Amina,Alabi,08129511000,22,Female,Kogi,Tertiary,1,True,0391923406,Polaris Bank,High,True,False
FARMER_2637,Bayo,Onwudiwe,08050969167,19,Male,Ekiti,Secondary,6,True,5528604196,UBA,High,True,True
FARMER_2638,Segun,Okeke,08109362029,24,Male,Enugu,Tertiary,13,True,6419858882,Stanbic IBTC,Medium,False,False
FARMER_2639,Amina,Mohammed,08102128416,25,Female,Enugu,None,4,False,,,Medium,True,True
FARMER_2640,Ifeanyi,Obi,07041556831,24,Male,Gombe,Tertiary,14,True,4657099020,Polaris Bank,Medium,False,True
FARMER_2641,Aishat,Obi,07032067152,24,Female,Nasarawa,Tertiary,10,True,7345061842,FCMB,Medium,True,True
FARMER_2642,Femi,Ojo,07010994919,31,Female,Nasarawa,Secondary,10,False,,,Low,True,False
FARMER_2643,Ifeanyi,Onwudiwe,08091998598,35,Male,Abia,Tertiary,10,False,,,High,True,True
FARMER_2644,Ngozi,Adebayo,09054104360,23,Male,Plateau,Tertiary,11,True,6100485638,Ecobank,Low,False,False
FARMER_2645,Sola,Nwosu,08174943476,21,Male,FCT,Tertiary,12,True,6277162236,Jaiz Bank,Low,False,True
FARMER_2646,Ngozi,Umeh,09128029411,27,Female,Katsina,None,2,False,,,Medium,True,False
FARMER_2647,Ayoola,Nwachukwu,07019646800,35,Female,Jigawa,None,10,False,,,Low,False,True
FARMER_2648,Ijeoma,Yusuf,09134609320,29,Male,Osun,Primary,7,True,3575618867,Fidelity Bank,Medium,True,False
FARMER_2649,Halima,Okeke,08089136850,33,Male,Ekiti,None,9,True,8638626770,Wema Bank,High,False,True
FARMER_2650,Emeka,Balogun,08125141788,24,Male,Kwara,None,13,True,8346916485,Wema Bank,Medium,False,False
FARMER_2651,Uchenna,Danjuma,08052450244,23,Female,Osun,Primary,5,True,6520344242,Jaiz Bank,High,False,True
FARMER_2652,Amina,Alabi,08178730908,22,Female,Adamawa,Primary,8,True,2779142729,Polaris Bank,Medium,False,False
FARMER_2653,Musa,Umeh,08173767696,20,Female,Kaduna,Secondary,5,True,0920687843,Keystone Bank,Low,True,False
FARMER_2654,Kelechi,Adebayo,08110691532,29,Male,Lagos,Secondary,14,False,,,Low,False,True
FARMER_2655,Kelechi,Onwudiwe,09151260753,32,Male,Enugu,None,7,False,,,Medium,True,True
FARMER_2656,Funke,Alabi,08147838276,27,Female,Bayelsa,Tertiary,7,True,8270069560,Keystone Bank,High,True,False
FARMER_2657,Kelechi,Mohammed,09052690440,33,Male,Edo,Secondary,9,True,8379719184,Sterling Bank,High,True,False
FARMER_2658,Amina,Alabi,08035887335,28,Male,Kano,Secondary,3,True,4444662149,UBA,Medium,True,True
FARMER_2659,Ibrahim,Onwudiwe,08069297105,25,Male,Kogi,None,14,True,0974000019,GTBank,Low,True,True
FARMER_2660,Aishat,Ogundipe,07085319723,20,Male,Osun,Tertiary,1,True,5036917476,Access Bank,High,True,True
FARMER_2661,Amina,Ogbonna,08096297650,24,Female,Osun,Primary,2,True,2586701108,GTBank,Medium,True,True
FARMER_2662,Uchenna,Ogbonna,08093639367,24,Male,Osun,Primary,12,True,9105274021,Access Bank,High,True,True
FARMER_2663,Halima,Yusuf,07088734296,31,Female,Osun,None,6,True,4629083007,Stanbic IBTC,Low,False,False
FARMER_2664,Oluchi,Okeke,09092855074,19,Female,Yobe,None,14,False,,,High,True,True
FARMER_2665,Femi,Umeh,08135959019,27,Male,Sokoto,Tertiary,10,True,4330493115,Fidelity Bank,Medium,False,False
FARMER_2666,Kemi,Obi,09065657682,26,Female,Gombe,None,10,True,9303214013,UBA,High,True,False
FARMER_2667,Musa,Ibe,07010181313,33,Female,Kwara,None,12,False,,,High,True,True
FARMER_2668,Kelechi,Ayodele,09015538261,35,Male,Enugu,None,13,True,5191071782,Wema Bank,Low,True,False
FARMER_2669,Kemi,Ojo,08090976102,26,Female,Nasarawa,Tertiary,14,True,3113643698,First Bank,Low,True,False
FARMER_2670,Tunde,Okafor,07046493246,33,Female,Borno,None,9,True,9316440143,Access Bank,Low,False,True
FARMER_2671,Segun,Ayodele,08168661614,30,Female,Enugu,Secondary,3,False,,,Low,False,True
FARMER_2672,Kemi,Abubakar,08102785754,27,Female,Oyo,Tertiary,10,True,5937195477,Ecobank,Medium,True,False
FARMER_2673,Ayoola,Olatunji,09138914275,31,Female,Adamawa,Secondary,2,True,6172206956,Sterling Bank,High,True,False
FARMER_2674,Kelechi,Ogbonna,08033913731,29,Female,Anambra,Tertiary,11,True,2089972086,Stanbic IBTC,High,False,True
FARMER_2675,Zainab,Okeke,09138909509,24,Female,Abia,Secondary,1,True,1884795686,Stanbic IBTC,High,True,True
FARMER_2676,Adaobi,Ayodele,08163034007,32,Female,Kano,Tertiary,2,True,5830782136,GTBank,High,True,True
FARMER_2677,Adaobi,Okonkwo,08146486502,33,Male,Enugu,Primary,3,True,7814645768,Jaiz Bank,Medium,False,True
FARMER_2678,Chinedu,Nwachukwu,08135907611,25,Male,Lagos,None,7,False,,,Low,True,True
FARMER_2679,Ifeanyi,Ayodele,09073674345,27,Male,Lagos,None,2,False,,,High,False,False
FARMER_2680,Ifeanyi,Okafor,07018589065,21,Female,Akwa Ibom,Tertiary,13,True,4200391618,First Bank,High,False,False
FARMER_2681,Zainab,Danjuma,08131938423,32,Female,Bauchi,Secondary,5,True,8174456450,Access Bank,Low,True,True
FARMER_2682,Bayo,Ojo,09019513792,31,Female,Nasarawa,Primary,2,True,5820623782,FCMB,Low,True,False
FARMER_2683,Chijioke,Okonkwo,09129205615,18,Male,Anambra,Secondary,7,False,,,High,True,True
FARMER_2684,Funke,Olatunji,09153328873,33,Male,Benue,None,10,True,7941567383,First Bank,Low,True,True
FARMER_2685,Zainab,Eze,08091173160,27,Male,Osun,None,8,True,0491831168,Access Bank,High,False,True
FARMER_2686,Ijeoma,Ogundipe,08173281415,20,Female,Osun,Secondary,8,False,,,High,False,True
FARMER_2687,Ijeoma,Balogun,08064281490,22,Male,Kaduna,Tertiary,13,False,,,High,True,True
FARMER_2688,Ifeanyi,Yusuf,08123933096,26,Male,Taraba,Tertiary,8,True,8589410950,UBA,High,True,False
FARMER_2689,Emeka,Okafor,08104660404,35,Female,Rivers,Secondary,10,False,,,High,True,True
FARMER_2690,Zainab,Ojo,08115531325,28,Male,Rivers,None,9,False,,,High,True,False
FARMER_2691,Halima,Olatunji,08054279730,33,Female,Enugu,Secondary,1,True,6716948247,Ecobank,Low,False,True
FARMER_2692,Funke,Okonkwo,08076940719,19,Male,Delta,None,12,True,2825633764,Access Bank,Medium,False,True
FARMER_2693,Ijeoma,Onwudiwe,08147965473,29,Female,Ogun,Secondary,1,False,,,Medium,True,False
FARMER_2694,Tunde,Mohammed,08095431287,23,Female,Enugu,Tertiary,14,True,7306639602,Ecobank,High,True,False
FARMER_2695,Zainab,Nwachukwu,09132645060,28,Female,Yobe,Primary,14,True,6107783934,GTBank,Low,False,True
FARMER_2696,Nneka,Nwachukwu,08089968802,25,Female,Gombe,None,14,True,3052012000,First Bank,High,True,False
FARMER_2697,Ayoola,Obi,08038110342,29,Female,Katsina,Primary,10,False,,,Low,False,False
FARMER_2698,Zainab,Obi,07066647158,19,Male,Ogun,Tertiary,2,False,,,High,True,False
FARMER_2699,Funke,Olatunji,09122151213,26,Female,Rivers,Secondary,11,True,5759401618,GTBank,High,False,True
FARMER_2700,Nneka,Okonkwo,09093862496,32,Female,Bayelsa,Tertiary,6,False,,,Medium,False,False
FARMER_2701,Funke,Ogundipe,08022531160,19,Female,FCT,Primary,14,False,,,Low,False,True
FARMER_2702,Musa,Obi,09032906275,18,Female,Akwa Ibom,Tertiary,1,False,,,Low,False,False
FARMER_2703,Amina,Abubakar,09121940516,27,Male,Taraba,Tertiary,5,True,6545628045,FCMB,Medium,False,True
FARMER_2704,Segun,Ibe,07043308613,19,Female,Enugu,Secondary,5,True,0144399728,Fidelity Bank,Medium,False,True
FARMER_2705,Nneka,Ogundipe,09083560520,29,Male,Adamawa,Primary,4,True,6183466113,FCMB,Medium,False,False
FARMER_2706,Emeka,Adebayo,08097921746,25,Female,Ondo,Primary,11,True,5839904248,Keystone Bank,Medium,False,True
FARMER_2707,Femi,Ogundipe,07069442947,22,Female,Anambra,Primary,5,True,3987303269,GTBank,Low,False,True
FARMER_2708,Segun,Umeh,08139424942,18,Male,Nasarawa,None,12,False,,,Low,True,False
FARMER_2709,Ibrahim,Okonkwo,09050306153,32,Male,Edo,Tertiary,1,True,2945140804,Zenith Bank,Medium,True,False
FARMER_2710,Musa,Ogbonna,09120867208,23,Male,Adamawa,Primary,11,False,,,High,False,True
FARMER_2711,Oluchi,Ogbonna,09010647314,29,Female,Imo,Tertiary,11,True,8121858207,Access Bank,High,True,True
FARMER_2712,Zainab,Obi,07033984182,25,Male,Taraba,Secondary,6,True,5653757140,Access Bank,High,False,True
FARMER_2713,Funke,Okeke,08091596798,30,Female,Delta,Secondary,7,True,4338025778,FCMB,High,True,True
FARMER_2714,Chinedu,Adedoyin,09079724345,18,Male,Kebbi,None,8,True,0916968113,Wema Bank,Low,True,False
FARMER_2715,Ngozi,Ibrahim,09035257678,28,Male,Katsina,None,2,True,6807085373,Fidelity Bank,Low,False,False
FARMER_2716,Segun,Danjuma,09018505745,18,Female,FCT,Secondary,7,False,,,Low,False,True
FARMER_2717,Halima,Alabi,08078027614,25,Male,Taraba,Primary,6,True,5975354295,UBA,High,True,True
FARMER_2718,Ngozi,Ibrahim,08182179231,22,Male,Katsina,Secondary,9,True,8642160022,Union Bank,Medium,False,False
FARMER_2719,Segun,Nwosu,08027595669,34,Female,Katsina,Tertiary,8,True,4732786793,Polaris Bank,High,False,False
FARMER_2720,Segun,Onwudiwe,08156532006,25,Female,Katsina,None,14,True,6685427647,Zenith Bank,Low,True,False
FARMER_2721,Halima,Ibe,08187981155,27,Female,Plateau,None,11,True,5227019149,Fidelity Bank,High,True,True
FARMER_2722,Funke,Danjuma,08059389134,19,Male,Bauchi,Secondary,14,True,1239009918,Union Bank,Medium,True,True
FARMER_2723,Ngozi,Obi,09166055192,26,Male,Cross River,Primary,4,True,4056009438,Union Bank,Medium,True,True
FARMER_2724,Ifeanyi,Okafor,09186606923,20,Male,Jigawa,Primary,14,False,,,High,True,True
FARMER_2725,Chijioke,Umeh,08163076264,35,Male,Katsina,Tertiary,13,True,5137831553,FCMB,Low,True,True
FARMER_2726,Tunde,Eze,09097558206,24,Male,Borno,None,9,False,,,Low,True,False
FARMER_2727,Chijioke,Ibe,09164427385,32,Female,Sokoto,Secondary,1,True,6067602535,Keystone Bank,Low,False,True
FARMER_2728,Uchenna,Ogundipe,08038842805,35,Male,Delta,Secondary,11,False,,,High,True,False
FARMER_2729,Segun,Adedoyin,07064310397,20,Female,Kwara,None,6,True,1299601263,Access Bank,Low,False,True
FARMER_2730,Ijeoma,Umeh,09164249937,31,Male,Kwara,Secondary,8,True,1779158839,Access Bank,High,True,True
FARMER_2731,Musa,Ogbonna,08118391420,19,Female,Plateau,None,11,True,4469677659,Zenith Bank,Low,False,True
FARMER_2732,Segun,Ibe,09155374516,31,Male,Rivers,Primary,11,False,,,Medium,False,True
FARMER_2733,Ifeanyi,Balogun,08110321123,28,Male,Sokoto,Primary,4,True,3578929806,First Bank,Medium,True,False
FARMER_2734,Amina,Obi,08107542182,33,Female,Ebonyi,Secondary,2,True,6622027516,Wema Bank,Low,False,True
FARMER_2735,Ijeoma,Ibe,09184545234,25,Male,Oyo,Primary,11,True,9380835185,Jaiz Bank,High,False,True
FARMER_2736,Adaobi,Adebayo,08137494068,24,Female,Jigawa,Primary,2,True,6684443071,FCMB,Low,False,False
FARMER_2737,Halima,Umeh,09011260067,28,Male,Kogi,Tertiary,10,True,3786876342,Ecobank,High,False,True
FARMER_2738,Bayo,Ibrahim,07010687260,20,Male,Kebbi,None,1,True,0122970426,Ecobank,Medium,True,True
FARMER_2739,Tunde,Ibe,08186844885,34,Female,Jigawa,None,5,True,4028769223,Fidelity Bank,High,True,True
FARMER_2740,Kemi,Adedoyin,09131295136,31,Male,Kano,Secondary,13,True,0566740329,Access Bank,Low,True,True
FARMER_2741,Ijeoma,Ibrahim,09180302736,23,Female,Ekiti,None,6,True,0675380853,Polaris Bank,Medium,True,True
FARMER_2742,Emeka,Balogun,08059903695,25,Male,Abia,Tertiary,4,True,5283698428,Stanbic IBTC,High,True,True
FARMER_2743,Ibrahim,Ibrahim,08068565190,22,Male,Anambra,Secondary,4,True,4430294138,Union Bank,High,False,False
FARMER_2744,Segun,Okeke,09072680209,25,Male,Kwara,Secondary,5,False,,,Medium,True,False
FARMER_2745,Ibrahim,Nwosu,07033280130,19,Male,Yobe,None,14,True,2875743879,First Bank,Low,False,True
FARMER_2746,Ngozi,Ibe,09035442433,32,Male,Yobe,Primary,5,False,,,Medium,True,True
FARMER_2747,Chijioke,Ayodele,09066087967,29,Male,Adamawa,Primary,14,True,5933132622,GTBank,Low,True,True
FARMER_2748,Kemi,Adeyemi,08120578368,34,Male,Ogun,Primary,14,False,,,Low,True,False
FARMER_2749,Chijioke,Danjuma,09168251629,18,Female,Nasarawa,Primary,14,True,5979246332,First Bank,High,True,True
FARMER_2750,Oluchi,Umeh,08180673624,32,Male,Kogi,Tertiary,14,True,1054384357,UBA,Low,False,False
FARMER_2751,Kemi,Ogundipe,07042509104,31,Male,FCT,Secondary,9,True,6979056366,Jaiz Bank,Low,False,False
FARMER_2752,Kemi,Adeyemi,07086663958,33,Male,Yobe,Primary,8,False,,,Medium,True,True
FARMER_2753,Chinedu,Onwudiwe,08144521333,26,Female,Niger,Tertiary,9,True,4225918483,FCMB,Medium,False,False
FARMER_2754,Amina,Ayodele,08054589924,18,Female,Bayelsa,Secondary,13,True,5297215647,Stanbic IBTC,Low,False,True
FARMER_2755,Adaobi,Umeh,07062445598,34,Male,Taraba,None,14,True,3288069287,GTBank,High,True,True
FARMER_2756,Chinedu,Okafor,07014807793,30,Male,Taraba,None,3,True,6537675654,UBA,Medium,False,True
FARMER_2757,Ibrahim,Adeyemi,09018764658,22,Male,Yobe,Tertiary,14,True,8891144144,Union Bank,High,False,True
FARMER_2758,Halima,Okeke,09085707432,27,Female,Delta,Secondary,3,True,7534840434,Zenith Bank,Medium,True,False
FARMER_2759,Bayo,Mohammed,09180885687,23,Male,Osun,Primary,1,True,2540062061,Ecobank,Medium,False,False
FARMER_2760,Segun,Ibe,09095304053,30,Female,Ondo,Secondary,14,True,4711766576,Ecobank,Low,True,True
FARMER_2761,Uchenna,Eze,09151822545,18,Male,Anambra,Primary,10,False,,,Medium,True,False
FARMER_2762,Musa,Mohammed,07069631561,32,Female,Bauchi,Tertiary,13,True,4917514961,Union Bank,Medium,True,True
FARMER_2763,Amina,Obi,08066308515,31,Female,Anambra,Primary,6,True,4994061802,Polaris Bank,High,False,True
FARMER_2764,Bayo,Adedoyin,09186870780,25,Male,Yobe,Tertiary,4,False,,,Medium,False,True
FARMER_2765,Nneka,Okonkwo,09130478580,27,Male,Gombe,Secondary,11,True,5414319950,Access Bank,Medium,True,False
FARMER_2766,Bayo,Abubakar,07032751582,26,Male,Lagos,Secondary,14,True,7172422948,Wema Bank,High,True,False
FARMER_2767,Chijioke,Alabi,09166866407,34,Male,Enugu,Primary,8,False,,,Low,True,False
FARMER_2768,Femi,Yusuf,08134354572,26,Male,Ebonyi,Secondary,2,True,0085110150,Zenith Bank,Low,False,False
FARMER_2769,Chijioke,Obi,08123604211,20,Male,Ondo,Primary,11,True,7940469681,Zenith Bank,Medium,True,True
FARMER_2770,Musa,Okonkwo,07081366749,28,Male,Sokoto,Secondary,2,False,,,Medium,False,True
FARMER_2771,Oluchi,Olatunji,08111046822,29,Female,Kebbi,None,7,False,,,High,False,True
FARMER_2772,Ngozi,Obi,09012395100,27,Male,Enugu,Primary,13,True,7383518130,UBA,Low,False,False
